pc_time,esp_time,rssi,channel,csi_len,cs0,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cs11,cs12,cs13,cs14,cs15,cs16,cs17,cs18,cs19,cs20,cs21,cs22,cs23,cs24,cs25,cs26,cs27,cs28,cs29,cs30,cs31,cs32,cs33,cs34,cs35,cs36,cs37,cs38,cs39,cs40,cs41,cs42,cs43,cs44,cs45,cs46,cs47,cs48,cs49,cs50,cs51,cs52,cs53,cs54,cs55,cs56,cs57,cs58,cs59,cs60,cs61,cs62,cs63,cs64,cs65,cs66,cs67,cs68,cs69,cs70,cs71,cs72,cs73,cs74,cs75,cs76,cs77,cs78,cs79,cs80,cs81,cs82,cs83,cs84,cs85,cs86,cs87,cs88,cs89,cs90,cs91,cs92,cs93,cs94,cs95,cs96,cs97,cs98,cs99,cs100,cs101,cs102,cs103,cs104,cs105,cs106,cs107,cs108,cs109,cs110,cs111,cs112,cs113,cs114,cs115,cs116,cs117,cs118,cs119,cs120,cs121,cs122,cs123,cs124,cs125,cs126,cs127,cs128,cs129,cs130,cs131,cs132,cs133,cs134,cs135,cs136,cs137,cs138,cs139,cs140,cs141,cs142,cs143,cs144,cs145,cs146,cs147,cs148,cs149,cs150,cs151,cs152,cs153,cs154,cs155,cs156,cs157,cs158,cs159,cs160,cs161,cs162,cs163,cs164,cs165,cs166,cs167,cs168,cs169,cs170,cs171,cs172,cs173,cs174,cs175,cs176,cs177,cs178,cs179,cs180,cs181,cs182,cs183,cs184,cs185,cs186,cs187,cs188,cs189,cs190,cs191,cs192,cs193,cs194,cs195,cs196,cs197,cs198,cs199,cs200,cs201,cs202,cs203,cs204,cs205,cs206,cs207,cs208,cs209,cs210,cs211,cs212,cs213,cs214,cs215,cs216,cs217,cs218,cs219,cs220,cs221,cs222,cs223,cs224,cs225,cs226,cs227,cs228,cs229,cs230,cs231,cs232,cs233,cs234,cs235,cs236,cs237,cs238,cs239,cs240,cs241,cs242,cs243,cs244,cs245,cs246,cs247,cs248,cs249,cs250,cs251,cs252,cs253,cs254,cs255
2026-07-09T11:39:08.261,288212,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-4,2,-5,2,-5,2,-5,2,-5,2,-6,2,-6,2,-6,1,-7,1,-7,1,-7,1,-7,1,-8,1,-8,1,-8,1,-8,1,-8,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,-1,-10,-1,0,0,-10,-1,-10,-1,-10,-1,-10,0,-10,0,-10,-1,-10,-1,-10,0,-10,0,-10,0,-10,1,-10,1,-10,1,-10,1,-11,1,-11,1,-11,1,-11,2,-12,2,-12,2,-12,2,-12,2,-12,2,-13,3,-13,3,-13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,68,25,65,27,72,22,64,23,58,24,65,22,61,27,66,22,58,25,62,23,57,23,56,22,54,24,50,27,51,28,50,28,49,29,46,29,49,29,43,32,47,30,40,36,48,33,44,34,42,35,42,35,41,40,42,40,39,39,38,40,40,41,42,38,39,42,45,39,40,39,46,37,45,36,45,35,47,32,44,31,43,33,44,31,44,30,41,27,45,26,42,27,45,22,42,22,45,19,44,16,43,15,43,12,42,10,40,9,42,6,42,2,40,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.303,288236,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-5,1,-6,0,-6,0,-6,0,-6,0,-6,0,-6,-1,-6,-1,-7,-1,-7,-1,-7,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-3,-8,-3,-9,-3,-9,-4,-9,-3,-9,-4,-9,-4,-9,-4,-9,-4,0,0,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-10,-4,-10,-3,-10,-3,-10,-3,-10,-3,-11,-2,-11,-2,-11,-3,-11,-2,-11,-3,-12,-3,-12,-3,-12,-2,-12,-3,-13,-2,-13,-2,-13,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,3,71,8,70,3,66,3,66,5,64,6,66,6,63,6,63,5,61,6,60,6,59,6,56,10,58,10,57,11,55,13,55,14,51,15,49,16,54,18,50,17,50,20,51,22,49,22,49,21,46,22,50,25,52,25,49,26,50,25,48,25,47,25,50,27,49,28,51,25,50,24,52,23,51,23,53,18,50,19,50,19,51,17,50,15,47,13,48,12,49,13,48,11,47,7,49,7,48,4,45,2,45,1,41,-1,43,-3,42,-7,40,-10,40,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.332,288263,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,4,2,4,2,4,2,4,2,4,2,5,2,5,2,5,1,5,1,6,1,6,1,6,2,7,1,7,1,7,1,7,1,8,1,7,0,8,0,8,0,8,0,8,0,8,0,8,0,0,0,8,0,9,-1,9,0,8,0,8,0,9,0,9,1,8,0,9,1,9,1,9,1,9,1,9,2,9,1,9,1,10,2,9,2,10,2,10,2,10,3,10,3,11,3,10,3,11,3,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,13,63,11,73,14,65,14,62,11,70,12,59,8,69,11,56,8,64,10,58,8,61,9,60,9,54,2,55,3,57,0,56,-2,55,-3,58,-3,49,-3,59,-5,48,-3,56,-10,50,-8,51,-9,53,-10,50,-10,50,-13,53,-14,55,-14,53,-16,60,-15,48,-12,59,-14,49,-12,56,-14,52,-12,54,-9,54,-10,56,-8,47,-6,52,-6,53,-7,51,-5,56,-4,46,-1,53,0,44,-1,49,3,45,4,45,7,44,7,44,9,37,8,39,10,39,14,37,17,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.352,288288,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,5,-1,5,-1,5,-1,5,-2,5,-2,5,-2,5,-2,6,-2,6,-3,6,-3,6,-3,6,-3,7,-3,7,-4,7,-4,7,-4,7,-4,7,-5,7,-5,7,-5,7,-5,7,-5,7,0,0,-6,7,-5,7,-5,7,-5,7,-5,7,-5,7,-5,7,-5,7,-5,8,-5,8,-5,8,-4,8,-5,8,-5,9,-4,9,-5,9,-5,9,-5,10,-5,10,-5,10,-5,10,-4,10,-4,10,-5,11,-5,11,-5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,17,68,20,63,14,66,19,70,17,62,17,67,17,60,13,62,15,59,12,62,12,60,9,58,8,58,8,57,9,56,6,55,6,53,4,53,4,57,2,52,0,57,0,54,-5,53,-6,51,-6,52,-8,55,-8,54,-7,53,-8,56,-10,56,-8,56,-10,56,-10,53,-8,60,-8,53,-6,56,-8,57,-7,55,-6,55,-6,58,-3,54,-2,51,-1,53,1,49,2,52,3,47,3,50,6,46,5,46,7,47,7,44,9,42,10,41,13,39,16,36,18,33,20,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.375,288305,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-5,0,-6,-1,-6,-1,-6,-1,-6,-1,-6,-2,-6,-2,-6,-2,-7,-2,-6,-2,-7,-3,-7,-3,-7,-3,-8,-4,-7,-4,-8,-4,-7,-4,-8,-5,-8,-5,-8,-5,-8,-6,-8,-5,-8,-5,-8,-6,-8,-6,0,0,-8,-6,-7,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-5,-9,-5,-9,-5,-9,-6,-10,-5,-9,-5,-10,-6,-10,-5,-10,-5,-11,-5,-10,-5,-11,-5,-11,-6,-11,-5,-12,-5,-12,-5,-12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,36,-59,31,-66,35,-61,32,-57,29,-63,33,-53,31,-61,34,-52,31,-57,30,-51,28,-53,33,-52,31,-45,30,-45,29,-46,34,-46,33,-43,37,-45,40,-37,33,-45,38,-35,33,-38,41,-36,38,-36,40,-37,43,-34,39,-36,42,-35,43,-35,42,-34,44,-39,49,-35,40,-40,48,-33,42,-38,45,-37,42,-39,40,-38,41,-42,41,-37,34,-37,34,-39,38,-40,37,-43,37,-37,28,-42,32,-35,28,-39,27,-37,24,-39,21,-39,20,-40,20,-36,16,-37,14,-41,12,-41,8,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.398,288376,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,2,-5,2,-5,3,-5,3,-4,3,-4,4,-4,4,-4,4,-4,5,-4,5,-5,5,-4,5,-4,6,-4,6,-4,6,-4,7,-4,7,-4,7,-4,7,-4,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,0,0,8,-3,8,-3,8,-3,9,-3,9,-3,9,-3,9,-3,9,-3,9,-4,9,-4,9,-5,8,-4,8,-4,9,-5,9,-5,9,-6,9,-5,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-7,10,-7,10,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,-53,-48,-53,-49,-55,-45,-52,-44,-49,-47,-52,-45,-49,-48,-50,-45,-47,-47,-47,-45,-47,-43,-43,-41,-41,-43,-40,-44,-41,-45,-37,-44,-39,-43,-33,-45,-34,-44,-31,-47,-33,-43,-29,-50,-32,-47,-30,-47,-30,-45,-29,-47,-26,-52,-26,-52,-26,-52,-24,-49,-24,-51,-26,-50,-26,-52,-27,-54,-25,-53,-30,-51,-32,-48,-31,-50,-33,-44,-31,-44,-33,-47,-32,-44,-33,-41,-33,-40,-34,-39,-34,-39,-36,-36,-34,-36,-37,-33,-36,-30,-36,-30,-36,-25,-36,-24,-37,-22,-39,-19,-37,-15,-38,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.421,288378,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,3,-3,4,-2,4,-3,4,-2,5,-2,5,-2,5,-2,5,-1,5,-2,5,-2,6,-1,6,-1,7,-1,7,-1,7,-1,7,0,7,0,7,1,7,0,8,1,7,1,7,0,8,1,8,1,8,1,0,0,8,1,8,1,8,1,7,1,8,1,8,1,8,1,8,1,9,1,8,0,9,0,9,0,10,0,10,0,9,0,10,0,9,0,10,0,10,0,10,0,11,-1,11,0,11,-1,11,-1,12,-1,12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-51,48,-44,54,-51,48,-46,46,-42,51,-50,43,-40,52,-48,42,-41,46,-45,41,-42,41,-43,42,-43,37,-40,33,-42,36,-42,36,-44,34,-45,36,-51,29,-40,33,-49,24,-40,28,-48,27,-48,25,-47,28,-48,22,-45,25,-49,24,-48,24,-50,23,-55,25,-58,24,-45,28,-54,23,-44,28,-50,28,-50,29,-50,28,-47,32,-48,27,-42,29,-43,33,-43,31,-43,36,-46,28,-33,36,-39,29,-34,32,-36,32,-33,33,-30,33,-30,36,-26,31,-24,32,-23,34,-20,37,-17,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.445,288389,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-5,1,-5,1,-5,1,-5,2,-5,2,-5,2,-5,3,-5,3,-6,3,-6,3,-6,3,-6,4,-6,4,-6,5,-6,5,-6,5,-6,5,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,0,0,6,-6,7,-6,6,-6,7,-6,6,-6,7,-6,7,-6,7,-6,7,-6,7,-7,6,-7,6,-7,6,-7,6,-7,7,-8,6,-8,7,-8,6,-9,7,-9,7,-9,7,-9,7,-9,7,-10,7,-10,7,-10,7,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-56,-44,-56,-44,-56,-43,-56,-45,-54,-44,-53,-43,-52,-42,-49,-41,-50,-43,-49,-40,-48,-41,-49,-40,-47,-39,-41,-42,-42,-43,-40,-42,-40,-44,-37,-43,-37,-46,-36,-45,-34,-43,-31,-46,-32,-44,-33,-44,-33,-46,-31,-48,-31,-50,-29,-49,-28,-54,-28,-50,-28,-52,-29,-51,-28,-50,-30,-51,-30,-49,-31,-50,-35,-48,-34,-45,-35,-47,-35,-46,-36,-45,-34,-40,-32,-41,-36,-38,-36,-39,-34,-37,-35,-35,-36,-36,-34,-33,-39,-30,-38,-25,-39,-24,-37,-21,-39,-20,-38,-18,-39,-14,-39,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.468,288405,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-2,-5,-1,-5,-1,-5,-1,-6,-1,-6,0,-6,0,-6,0,-6,0,-7,0,-7,1,-7,0,-7,1,-8,1,-8,1,-8,2,-8,2,-8,2,-8,2,-8,3,-9,3,-9,3,-9,3,-9,3,-9,3,-9,0,0,3,-9,3,-9,3,-9,3,-9,3,-9,3,-9,3,-9,3,-9,3,-9,3,-10,2,-10,2,-10,2,-10,2,-10,2,-11,2,-11,2,-11,2,-11,2,-11,2,-12,2,-12,2,-12,2,-12,1,-13,1,-13,1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-14,-72,-14,-70,-13,-70,-16,-75,-13,-69,-12,-68,-12,-64,-11,-65,-13,-61,-9,-63,-12,-63,-9,-63,-9,-59,-5,-58,-5,-59,-2,-57,0,-58,2,-55,0,-58,1,-57,2,-57,5,-54,9,-53,7,-55,7,-56,9,-57,11,-57,11,-56,14,-57,12,-58,14,-60,13,-57,12,-58,12,-58,10,-58,12,-57,9,-58,8,-57,7,-58,4,-59,5,-56,5,-54,6,-56,2,-55,0,-53,-1,-53,-3,-50,-4,-49,-5,-48,-7,-47,-8,-48,-9,-44,-11,-42,-13,-41,-16,-41,-19,-38,-19,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.493,288434,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-4,-4,-4,-4,-4,-4,-4,-5,-3,-5,-3,-5,-3,-5,-3,-6,-3,-6,-3,-6,-3,-6,-3,-7,-3,-7,-3,-7,-3,-8,-3,-7,-3,-8,-3,-8,-3,-8,-2,-8,-3,-9,-2,-9,-2,-9,-2,-9,-2,-9,0,0,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-2,-9,-3,-10,-3,-10,-3,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-5,-10,-5,-11,-5,-11,-5,-11,-6,-11,-6,-11,-5,-12,-5,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,6,-70,5,-70,6,-68,4,-69,3,-67,5,-65,8,-64,7,-63,8,-63,5,-62,4,-61,5,-62,6,-57,8,-55,9,-58,11,-54,10,-54,15,-54,16,-51,17,-52,17,-50,18,-50,22,-49,20,-50,19,-51,23,-49,21,-47,24,-50,25,-51,24,-51,29,-53,28,-50,28,-51,28,-53,26,-48,24,-52,24,-53,20,-52,21,-54,20,-52,17,-51,18,-51,17,-50,16,-51,15,-49,14,-50,11,-49,12,-47,9,-46,5,-48,3,-44,1,-45,2,-44,-1,-42,-3,-42,-6,-39,-10,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.513,288456,-43,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,6,1,7,1,7,0,7,0,7,0,8,0,8,-1,8,-1,8,-1,9,-1,9,-2,10,-2,10,-2,10,-3,11,-3,10,-3,11,-3,11,-4,11,-4,11,-4,12,-5,12,-5,12,-5,12,-5,12,0,0,-5,12,-6,12,-6,12,-5,12,-5,12,-5,12,-5,12,-5,12,-5,13,-5,13,-4,13,-4,13,-4,13,-4,14,-4,14,-4,14,-4,15,-3,15,-3,15,-3,16,-3,16,-3,16,-3,17,-3,17,-3,17,-3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,11,5,12,4,12,3,14,2,14,2,14,1,15,1,16,0,16,0,17,-1,18,-1,18,-2,19,-2,19,-3,20,-3,21,-4,21,-5,22,-6,22,-6,22,-7,22,-7,23,-8,24,-8,24,-8,23,-9,24,-9,24,0,0,-9,24,-10,24,-10,24,-9,24,-9,24,-10,25,-9,25,-9,24,-9,26,-8,26,-7,27,-7,27,-7,28,-6,28,-7,29,-6,29,-6,29,-6,29,-6,30,-6,31,-5,32,-5,33,-5,33,-4,34,-5,35,-5,35,-5,35,-5,36,0,0,0,0,0,0
2026-07-09T11:39:08.533,288481,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,4,-2,4,-2,5,-2,5,-1,5,-2,5,-1,5,-1,6,-1,6,-1,6,-1,6,-1,6,0,7,0,7,0,7,0,7,1,7,1,8,1,8,2,8,2,8,2,8,2,8,2,8,2,8,2,0,0,8,3,8,2,9,3,8,2,8,2,8,3,8,3,8,2,8,2,9,2,9,1,9,1,10,1,10,1,9,1,10,1,10,1,10,1,11,1,11,1,11,1,11,1,11,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-70,28,-62,30,-71,32,-63,24,-57,29,-64,27,-58,28,-65,24,-56,25,-62,24,-56,20,-58,22,-55,15,-53,15,-54,14,-57,12,-57,9,-53,12,-59,12,-49,11,-60,9,-48,6,-59,5,-54,5,-55,5,-56,2,-53,-2,-58,0,-57,-4,-57,-2,-57,1,-62,4,-54,6,-66,3,-54,4,-62,5,-59,7,-58,6,-59,9,-57,7,-51,8,-54,9,-53,11,-53,12,-55,14,-44,18,-53,13,-42,17,-46,19,-45,18,-41,20,-43,24,-39,18,-35,22,-35,24,-34,26,-31,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.556,288504,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-5,1,-5,1,-5,1,-5,2,-6,2,-5,2,-5,2,-6,2,-6,3,-6,3,-6,3,-6,3,-6,4,-6,4,-6,5,-6,4,-6,5,-7,5,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,0,0,7,-6,6,-6,7,-6,6,-6,6,-6,7,-6,7,-6,6,-6,7,-6,6,-7,6,-7,6,-7,6,-8,6,-8,6,-8,7,-8,6,-8,6,-9,7,-9,7,-9,7,-9,7,-9,6,-9,6,-10,7,-10,7,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,-50,-46,-46,-57,-52,-47,-48,-46,-41,-51,-50,-44,-39,-52,-48,-41,-40,-52,-46,-47,-40,-49,-39,-45,-38,-43,-33,-48,-35,-48,-34,-48,-30,-45,-31,-50,-33,-43,-26,-53,-30,-44,-24,-52,-26,-50,-24,-48,-25,-49,-23,-47,-20,-52,-23,-52,-20,-55,-19,-54,-20,-59,-24,-49,-23,-58,-25,-49,-21,-56,-27,-52,-24,-52,-25,-51,-26,-50,-28,-47,-25,-48,-27,-47,-29,-43,-26,-46,-32,-38,-29,-44,-35,-34,-28,-40,-32,-36,-32,-35,-32,-33,-34,-28,-34,-24,-30,-23,-34,-21,-35,-21,-38,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.576,288526,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,4,3,3,3,4,3,3,3,3,4,3,4,3,4,3,4,3,5,3,5,3,5,3,6,4,5,3,6,3,6,3,7,3,7,3,7,3,7,3,7,3,8,3,8,3,8,2,8,0,0,2,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,4,8,4,8,4,8,4,8,5,8,5,8,5,8,5,9,5,8,5,8,6,9,6,9,6,9,7,9,7,9,7,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,-18,67,-19,66,-19,67,-16,65,-18,63,-19,61,-21,63,-20,58,-20,59,-19,59,-16,58,-15,57,-17,52,-20,52,-21,52,-24,50,-25,48,-28,49,-27,46,-28,46,-28,44,-31,43,-33,45,-30,44,-28,43,-30,42,-33,41,-38,42,-36,44,-37,41,-40,46,-37,41,-38,43,-37,43,-38,42,-36,46,-33,47,-32,46,-31,46,-30,46,-30,44,-30,43,-30,45,-31,45,-27,43,-25,42,-22,42,-23,43,-20,43,-15,43,-14,43,-10,42,-12,41,-9,40,-10,40,-5,40,-1,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.596,288545,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-4,3,-4,3,-5,2,-5,2,-5,2,-5,2,-6,2,-6,2,-6,2,-7,2,-7,1,-7,1,-7,1,-8,2,-8,2,-8,1,-9,1,-9,1,-9,1,-9,1,-9,1,-9,0,-9,0,-9,0,-9,0,0,0,-10,0,-10,0,-9,0,-10,1,-10,0,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,2,-11,3,-11,2,-11,3,-11,3,-11,4,-11,3,-11,4,-12,3,-12,3,-12,3,-12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,52,52,60,44,49,50,50,48,54,40,45,50,53,40,45,48,50,41,41,46,43,45,39,47,38,48,43,41,38,44,37,43,37,43,36,42,31,50,29,43,25,51,29,45,24,51,24,49,22,50,21,54,23,51,24,50,26,52,22,52,22,50,21,57,21,47,20,59,23,48,23,53,22,53,22,55,24,51,25,54,28,47,27,45,29,42,28,40,26,48,29,39,26,44,31,34,28,36,27,38,29,35,29,34,31,31,36,24,34,22,36,20,35,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.617,288575,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-3,3,-4,3,-4,3,-4,3,-4,3,-5,3,-5,3,-5,3,-6,3,-6,3,-6,3,-6,2,-7,3,-7,3,-8,3,-8,2,-8,3,-8,3,-8,3,-8,2,-8,2,-9,2,-9,2,-9,2,-9,2,0,0,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,3,-9,3,-10,3,-9,3,-9,3,-9,3,-9,4,-10,4,-10,4,-10,4,-10,5,-10,5,-10,5,-10,5,-10,6,-11,6,-11,5,-11,5,-11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44,55,48,51,43,54,42,54,44,48,38,55,45,47,36,52,42,46,37,49,38,48,34,47,31,47,35,47,34,44,33,45,34,45,28,44,25,51,24,47,19,52,21,47,20,50,18,49,17,49,16,53,19,51,18,51,19,51,17,51,17,50,16,56,16,50,14,57,16,51,18,53,18,53,19,52,21,50,18,53,22,50,21,45,25,45,24,40,23,46,24,41,22,44,25,37,25,38,25,37,27,34,28,33,27,31,32,27,31,24,33,19,33,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.639,288596,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,4,-2,4,-2,5,-1,5,-1,5,-1,5,-1,5,0,5,-1,6,0,6,0,6,0,6,1,7,1,7,1,7,1,7,1,7,1,7,2,8,2,7,2,8,2,8,3,8,3,8,3,8,3,0,0,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,2,9,2,9,2,9,2,9,2,9,2,10,1,10,1,10,1,10,1,10,1,11,1,11,1,11,1,12,1,12,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,-68,-11,-72,-14,-70,-14,-68,-12,-68,-13,-63,-12,-67,-13,-63,-15,-66,-11,-58,-15,-60,-15,-59,-15,-56,-17,-60,-14,-57,-15,-55,-18,-54,-18,-50,-21,-49,-22,-51,-23,-46,-23,-49,-25,-50,-30,-48,-26,-48,-28,-46,-29,-47,-30,-50,-28,-50,-29,-47,-32,-46,-30,-45,-31,-48,-31,-47,-33,-50,-30,-50,-30,-50,-32,-50,-30,-51,-27,-47,-26,-51,-22,-49,-19,-49,-19,-47,-20,-47,-18,-49,-18,-44,-16,-48,-13,-46,-12,-45,-11,-44,-9,-45,-7,-42,-5,-45,-2,-43,3,-42,4,-39,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.660,288619,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-5,2,-5,1,-5,1,-6,1,-6,1,-6,1,-6,1,-6,1,-7,1,-7,0,-7,0,-7,0,-8,-1,-8,0,-8,0,-8,-1,-9,-1,-8,-1,-9,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-2,-9,-2,0,0,-10,-2,-10,-2,-9,-2,-10,-2,-9,-2,-9,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,0,-11,0,-11,0,-11,0,-11,0,-11,1,-12,1,-12,1,-12,2,-13,1,-13,1,-13,1,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,61,29,68,26,60,29,63,27,66,27,59,28,64,24,53,29,62,23,52,28,55,27,51,30,51,29,53,25,48,27,49,28,49,28,45,29,43,34,44,31,38,36,43,34,38,39,39,36,36,38,38,41,40,38,41,40,38,41,38,38,39,38,35,46,37,35,35,44,39,40,38,41,39,42,39,39,40,36,37,39,43,35,42,32,40,31,41,26,36,32,43,25,37,28,43,22,38,23,38,24,39,20,40,18,39,16,41,12,39,8,38,7,37,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.685,288648,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-3,-4,-3,-5,-3,-5,-3,-5,-2,-5,-2,-6,-2,-6,-2,-6,-2,-6,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-8,-1,-8,-1,-8,-1,-8,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,0,1,-9,1,-9,1,-9,1,-9,0,-9,1,-9,0,-10,0,-9,0,-9,0,-10,0,-10,-1,-10,-1,-10,-1,-10,-1,-11,-1,-10,-1,-11,-1,-11,-1,-11,-1,-12,-1,-12,-1,-12,-2,-12,-2,-13,-2,-12,-2,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,10,-69,11,-68,10,-69,9,-70,10,-67,11,-67,11,-63,8,-63,10,-61,12,-62,10,-60,10,-59,11,-57,15,-57,15,-54,18,-53,18,-51,21,-51,19,-52,19,-50,19,-51,21,-47,24,-49,24,-49,22,-49,24,-48,26,-47,30,-44,28,-47,30,-48,30,-49,28,-49,29,-48,27,-50,26,-48,27,-51,25,-51,26,-51,23,-50,23,-51,23,-50,21,-47,22,-49,19,-48,17,-48,16,-49,13,-47,11,-46,11,-47,7,-46,6,-46,4,-43,3,-43,3,-41,1,-42,-2,-39,-7,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:39:08.708,288672,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-5,1,-5,1,-5,1,-5,1,-5,2,-6,2,-6,2,-6,2,-6,3,-6,3,-6,3,-6,3,-7,4,-7,4,-6,4,-6,5,-7,5,-6,5,-7,5,-6,5,-6,6,-6,6,-6,6,-6,6,-6,0,0,6,-6,6,-7,6,-6,6,-6,6,-6,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-8,6,-8,6,-8,6,-8,6,-8,6,-9,6,-9,6,-9,6,-9,6,-10,7,-10,6,-10,6,-10,7,-10,7,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-70,-22,-68,-23,-69,-21,-67,-23,-67,-24,-66,-22,-60,-25,-64,-21,-59,-24,-61,-19,-59,-21,-58,-23,-60,-24,-52,-27,-52,-28,-53,-27,-51,-29,-49,-30,-49,-28,-47,-33,-49,-31,-42,-34,-44,-31,-44,-31,-45,-33,-46,-35,-43,-37,-40,-38,-41,-40,-43,-42,-42,-42,-45,-37,-41,-40,-43,-37,-43,-37,-45,-34,-46,-34,-47,-33,-48,-34,-49,-31,-46,-32,-44,-31,-44,-30,-45,-28,-47,-24,-44,-26,-48,-23,-41,-21,-44,-19,-46,-15,-45,-13,-45,-11,-45,-9,-40,-9,-39,-6,-43,-3,-42,0,0,0,0,0,0,0,0,0,0
