timestamp,signal_percent
2026-06-18T12:56:40.037873,99
2026-06-18T12:56:41.540319,99
2026-06-18T12:56:43.007018,99
2026-06-18T12:56:44.272836,99
2026-06-18T12:56:46.089582,99
2026-06-18T12:56:47.429390,99
2026-06-18T12:56:48.988652,99
2026-06-18T12:56:50.261103,99
2026-06-18T12:56:51.689921,99
2026-06-18T12:56:53.036604,99
2026-06-18T12:56:54.260368,99
2026-06-18T12:56:55.496076,99
2026-06-18T12:56:56.735770,99
2026-06-18T12:56:58.224084,99
2026-06-18T12:56:59.501355,99
2026-06-18T12:57:00.753514,99
2026-06-18T12:57:01.991691,99
2026-06-18T12:57:03.313089,99
2026-06-18T12:57:04.666339,99
2026-06-18T12:57:06.150360,99
2026-06-18T12:57:07.478160,99
2026-06-18T12:57:08.734949,99
2026-06-18T12:57:10.165783,99
2026-06-18T12:57:11.497650,99
2026-06-18T12:57:12.717683,99
2026-06-18T12:57:14.022931,99
2026-06-18T12:57:15.206691,99
2026-06-18T12:57:16.449010,99
2026-06-18T12:57:17.695286,99
2026-06-18T12:57:18.925756,99
2026-06-18T12:57:20.173330,99
2026-06-18T12:57:21.401305,99
2026-06-18T12:57:22.615192,99
2026-06-18T12:57:23.837701,99
2026-06-18T12:57:25.070044,99
2026-06-18T12:57:26.295263,99
2026-06-18T12:57:27.529225,99
2026-06-18T12:57:28.778053,99
2026-06-18T12:57:30.059147,99
2026-06-18T12:57:31.288026,99
2026-06-18T12:57:32.509755,99
2026-06-18T12:57:33.718439,99
2026-06-18T12:57:34.936185,99
2026-06-18T12:57:36.138056,99
2026-06-18T12:57:37.349624,99
2026-06-18T12:57:38.615715,99
2026-06-18T12:57:39.814457,99
2026-06-18T12:57:41.011620,99
2026-06-18T12:57:42.274874,99
2026-06-18T12:57:43.498822,99
2026-06-18T12:57:44.753853,99
2026-06-18T12:57:46.021992,99
2026-06-18T12:57:47.302579,99
2026-06-18T12:57:48.536067,99
2026-06-18T12:57:49.731240,99
2026-06-18T12:57:50.959246,99
