sample,csi_mean,csi_std,csi_energy,zero_fraction
387,29.462991397827864,27.812754634570524,1641.6171824713028,0.1484375
388,29.566085785627365,27.73075894217758,1643.148420192238,0.1484375
389,29.32078091800213,27.974367658789866,1642.2734395506263,0.1484375
390,29.214910332113504,27.483034074301067,1608.8281476426257,0.1484375
391,29.11889211460948,27.332377881605932,1594.9687586451673,0.1484375
392,28.88764377683401,26.97778577215795,1562.2968881457045,0.1484375
393,29.819235060364008,28.373911032194986,1694.2656068481583,0.1484375
394,30.015024211257696,28.542400370451844,1715.5702973095551,0.1484375
395,29.785182643681765,27.29724843199916,1632.296877075762,0.1484375
396,29.579384315758944,27.631600913959875,1638.4453455677142,0.1484375
397,29.023485224694014,27.20991564937867,1582.742204234334,0.1484375
398,30.142203737050295,28.66145130811204,1730.0312372131261,0.1484375
399,29.616679824888706,27.71367130604898,1645.195301109692,0.1484375
400,29.36550110951066,27.64640303560078,1626.656256219548,0.1484375
401,28.82853202521801,27.168774517145494,1569.2265674925147,0.1484375
